date,time,hz_low,hz_high,hz_bin_width,num_samples,dB_1,dB_2,dB_3,dB_4,dB_5
2024-12-31,13:43:28.506876,1070000000,1075000000,1000000.00,20,-59.77,-57.32,-59.23,-66.98,-65.56
2024-12-31,13:43:28.506876,1065000000,1070000000,1000000.00,20,-58.14,-63.43,-79.46,-61.29,-56.41
2024-12-31,13:43:28.506876,1075000000,1080000000,1000000.00,20,-59.56,-58.78,-58.94,-64.13,-65.40
2024-12-31,13:43:28.506876,1080000000,1085000000,1000000.00,20,-57.08,-58.43,-57.16,-62.73,-58.26
2024-12-31,13:43:28.506876,1090000000,1095000000,1000000.00,20,-74.73,-59.61,-55.83,-53.11,-52.93
2024-12-31,13:43:28.506876,1085000000,1090000000,1000000.00,20,-64.71,-66.19,-64.08,-66.25,-67.43
2024-12-31,13:43:28.506876,1095000000,1100000000,1000000.00,20,-60.96,-63.43,-63.73,-58.47,-57.80
2024-12-31,13:43:28.506876,1100000000,1105000000,1000000.00,20,-65.12,-57.27,-58.53,-59.23,-60.92
2024-12-31,13:43:28.506876,1110000000,1115000000,1000000.00,20,-59.91,-57.63,-58.27,-59.25,-54.86
2024-12-31,13:43:28.506876,1105000000,1110000000,1000000.00,20,-57.30,-67.83,-61.21,-59.85,-66.22
2024-12-31,13:43:28.506876,1115000000,1120000000,1000000.00,20,-59.40,-64.39,-63.53,-64.70,-62.52
2024-12-31,13:43:28.506876,1120000000,1125000000,1000000.00,20,-62.80,-62.53,-69.90,-60.03,-55.92
2024-12-31,13:43:28.506876,1130000000,1135000000,1000000.00,20,-64.78,-59.81,-61.02,-68.81,-56.09
2024-12-31,13:43:28.506876,1125000000,1130000000,1000000.00,20,-60.27,-58.49,-58.92,-57.61,-59.48
2024-12-31,13:43:28.506876,1135000000,1140000000,1000000.00,20,-60.33,-57.71,-57.26,-60.78,-60.81
2024-12-31,13:43:28.506876,1140000000,1145000000,1000000.00,20,-59.22,-52.69,-58.15,-60.14,-56.79
2024-12-31,13:43:28.506876,1150000000,1155000000,1000000.00,20,-59.64,-57.36,-65.15,-61.11,-60.86
2024-12-31,13:43:28.506876,1145000000,1150000000,1000000.00,20,-62.97,-60.83,-56.32,-55.13,-58.77
2024-12-31,13:43:28.506876,1155000000,1160000000,1000000.00,20,-63.96,-56.71,-56.06,-59.18,-58.52
2024-12-31,13:43:28.506876,1160000000,1165000000,1000000.00,20,-55.23,-67.39,-77.09,-59.53,-60.74
2024-12-31,13:43:28.506876,1170000000,1175000000,1000000.00,20,-63.04,-64.19,-61.42,-60.72,-56.71
2024-12-31,13:43:28.506876,1165000000,1170000000,1000000.00,20,-60.29,-65.13,-63.62,-67.68,-70.55
2024-12-31,13:43:28.506876,1175000000,1180000000,1000000.00,20,-65.40,-67.38,-58.26,-59.99,-63.84
2024-12-31,13:43:28.506876,1180000000,1185000000,1000000.00,20,-57.32,-58.42,-60.38,-59.86,-61.84
2024-12-31,13:43:28.506876,1190000000,1195000000,1000000.00,20,-70.33,-67.16,-71.27,-63.49,-60.98
2024-12-31,13:43:28.506876,1185000000,1190000000,1000000.00,20,-64.74,-66.27,-64.30,-61.85,-59.96
2024-12-31,13:43:28.506876,1195000000,1200000000,1000000.00,20,-59.55,-60.00,-62.26,-60.04,-56.73
2024-12-31,13:43:28.506876,1200000000,1205000000,1000000.00,20,-61.98,-67.09,-64.22,-59.11,-56.51
2024-12-31,13:43:28.506876,1210000000,1215000000,1000000.00,20,-56.64,-54.50,-59.94,-59.13,-61.76
2024-12-31,13:43:28.506876,1205000000,1210000000,1000000.00,20,-57.78,-63.42,-63.35,-57.30,-61.60
2024-12-31,13:43:28.506876,1215000000,1220000000,1000000.00,20,-62.97,-66.02,-69.66,-66.49,-61.29
2024-12-31,13:43:28.506876,1220000000,1225000000,1000000.00,20,-54.57,-61.08,-60.69,-58.16,-61.50
2024-12-31,13:43:28.506876,1230000000,1235000000,1000000.00,20,-67.91,-60.14,-59.45,-55.49,-67.81
2024-12-31,13:43:28.506876,1225000000,1230000000,1000000.00,20,-43.01,-50.93,-62.69,-70.69,-58.26
2024-12-31,13:43:28.506876,1235000000,1240000000,1000000.00,20,-64.46,-56.62,-55.52,-64.25,-65.25
2024-12-31,13:43:28.506876,1240000000,1245000000,1000000.00,20,-60.33,-70.78,-60.43,-72.08,-59.55
2024-12-31,13:43:28.506876,1250000000,1255000000,1000000.00,20,-55.34,-56.13,-53.59,-63.51,-59.44
2024-12-31,13:43:28.506876,1245000000,1250000000,1000000.00,20,-58.92,-54.48,-55.55,-59.25,-59.07
2024-12-31,13:43:28.506876,1255000000,1260000000,1000000.00,20,-58.28,-61.92,-57.24,-64.15,-62.55
2024-12-31,13:43:28.506876,1260000000,1265000000,1000000.00,20,-69.13,-68.44,-60.22,-62.09,-60.31
2024-12-31,13:43:28.506876,1270000000,1275000000,1000000.00,20,-58.86,-66.59,-59.05,-55.07,-60.13
2024-12-31,13:43:28.506876,1265000000,1270000000,1000000.00,20,-55.66,-55.40,-59.60,-59.88,-56.30
2024-12-31,13:43:28.506876,1275000000,1280000000,1000000.00,20,-65.48,-66.85,-62.37,-75.46,-60.39
2024-12-31,13:43:28.506876,1280000000,1285000000,1000000.00,20,-53.02,-56.74,-63.55,-58.52,-55.71
2024-12-31,13:43:28.506876,1290000000,1295000000,1000000.00,20,-59.32,-59.01,-56.68,-52.31,-56.30
2024-12-31,13:43:28.506876,1285000000,1290000000,1000000.00,20,-56.44,-67.83,-55.68,-54.79,-59.35
2024-12-31,13:43:28.506876,1295000000,1300000000,1000000.00,20,-69.01,-61.32,-55.51,-57.81,-58.20
2024-12-31,13:43:28.506876,1300000000,1305000000,1000000.00,20,-57.24,-59.14,-60.95,-63.13,-60.26
2024-12-31,13:43:28.506876,1310000000,1315000000,1000000.00,20,-65.10,-57.63,-55.62,-59.13,-57.89
2024-12-31,13:43:28.506876,1305000000,1310000000,1000000.00,20,-56.30,-57.97,-57.81,-55.17,-56.59
2024-12-31,13:43:28.506876,1315000000,1320000000,1000000.00,20,-59.88,-62.47,-64.38,-63.95,-68.60
2024-12-31,13:43:28.506876,1320000000,1325000000,1000000.00,20,-54.07,-54.65,-63.21,-59.85,-54.87
2024-12-31,13:43:28.506876,1330000000,1335000000,1000000.00,20,-59.82,-63.15,-56.65,-56.05,-72.47
2024-12-31,13:43:28.506876,1325000000,1330000000,1000000.00,20,-52.86,-54.24,-60.34,-57.62,-60.19
2024-12-31,13:43:28.506876,1335000000,1340000000,1000000.00,20,-59.12,-65.88,-67.94,-61.21,-62.51
2024-12-31,13:43:28.506876,1340000000,1345000000,1000000.00,20,-53.02,-54.29,-57.25,-58.82,-63.22
2024-12-31,13:43:28.506876,1350000000,1355000000,1000000.00,20,-68.77,-58.89,-59.63,-61.77,-54.43
2024-12-31,13:43:28.506876,1345000000,1350000000,1000000.00,20,-58.02,-63.59,-61.40,-52.66,-50.29
2024-12-31,13:43:28.506876,1355000000,1360000000,1000000.00,20,-54.37,-52.01,-55.50,-66.07,-62.88
2024-12-31,13:43:28.506876,1360000000,1365000000,1000000.00,20,-58.27,-64.08,-67.03,-66.40,-57.94
2024-12-31,13:43:28.506876,1370000000,1375000000,1000000.00,20,-57.94,-56.51,-65.36,-66.46,-59.92
2024-12-31,13:43:28.506876,1365000000,1370000000,1000000.00,20,-60.39,-57.06,-55.11,-58.39,-60.48
2024-12-31,13:43:28.506876,1375000000,1380000000,1000000.00,20,-62.58,-60.90,-61.57,-54.92,-53.12
2024-12-31,13:43:28.506876,1380000000,1385000000,1000000.00,20,-54.13,-54.76,-65.71,-69.06,-67.22
2024-12-31,13:43:28.506876,1390000000,1395000000,1000000.00,20,-65.46,-60.20,-61.88,-68.14,-65.14
2024-12-31,13:43:28.506876,1385000000,1390000000,1000000.00,20,-58.44,-53.21,-52.86,-54.00,-66.44
2024-12-31,13:43:28.506876,1395000000,1400000000,1000000.00,20,-65.92,-56.54,-54.31,-56.58,-59.56
2024-12-31,13:43:28.506876,1400000000,1405000000,1000000.00,20,-55.11,-63.05,-58.73,-68.65,-58.08
2024-12-31,13:43:28.506876,1410000000,1415000000,1000000.00,20,-64.98,-56.43,-53.87,-60.20,-63.20
2024-12-31,13:43:28.506876,1405000000,1410000000,1000000.00,20,-62.78,-66.18,-58.39,-56.60,-58.71
2024-12-31,13:43:28.506876,1415000000,1420000000,1000000.00,20,-59.68,-60.39,-58.53,-56.62,-59.00
2024-12-31,13:43:28.506876,1420000000,1425000000,1000000.00,20,-62.46,-55.62,-52.43,-56.49,-66.22
2024-12-31,13:43:28.506876,1430000000,1435000000,1000000.00,20,-52.46,-57.92,-58.84,-59.99,-63.43
2024-12-31,13:43:28.506876,1425000000,1430000000,1000000.00,20,-60.95,-61.46,-62.96,-61.30,-65.66
2024-12-31,13:43:28.506876,1435000000,1440000000,1000000.00,20,-61.52,-57.31,-59.59,-65.25,-57.26
2024-12-31,13:43:28.506876,1440000000,1445000000,1000000.00,20,-54.80,-56.85,-61.53,-66.76,-68.36
2024-12-31,13:43:28.506876,1450000000,1455000000,1000000.00,20,-58.31,-63.04,-65.59,-56.51,-55.01
2024-12-31,13:43:28.506876,1445000000,1450000000,1000000.00,20,-61.17,-56.35,-58.20,-57.79,-62.49
2024-12-31,13:43:28.506876,1455000000,1460000000,1000000.00,20,-62.77,-60.48,-58.28,-56.71,-55.48
2024-12-31,13:43:28.506876,1460000000,1465000000,1000000.00,20,-61.34,-60.35,-68.16,-59.14,-65.96
2024-12-31,13:43:28.506876,1470000000,1475000000,1000000.00,20,-61.87,-64.17,-59.97,-60.20,-63.13
2024-12-31,13:43:28.506876,1465000000,1470000000,1000000.00,20,-65.19,-57.63,-57.53,-62.34,-59.31
2024-12-31,13:43:28.506876,1475000000,1480000000,1000000.00,20,-62.58,-68.98,-63.83,-57.68,-56.41
2024-12-31,13:43:28.506876,1480000000,1485000000,1000000.00,20,-68.21,-76.91,-67.78,-66.00,-61.90
2024-12-31,13:43:28.506876,1490000000,1495000000,1000000.00,20,-54.20,-72.01,-60.08,-59.78,-67.94
2024-12-31,13:43:28.506876,1485000000,1490000000,1000000.00,20,-55.31,-52.92,-60.40,-58.42,-56.07
2024-12-31,13:43:28.506876,1495000000,1500000000,1000000.00,20,-62.60,-59.04,-60.94,-64.31,-64.71
2024-12-31,13:43:28.506876,1500000000,1505000000,1000000.00,20,-56.24,-58.35,-71.96,-69.33,-68.03
2024-12-31,13:43:28.506876,1510000000,1515000000,1000000.00,20,-66.03,-59.27,-50.02,-51.40,-69.32
2024-12-31,13:43:28.506876,1505000000,1510000000,1000000.00,20,-58.20,-62.72,-58.00,-59.10,-61.41
2024-12-31,13:43:28.506876,1515000000,1520000000,1000000.00,20,-55.50,-73.32,-56.21,-59.10,-60.65
2024-12-31,13:43:28.506876,1520000000,1525000000,1000000.00,20,-68.15,-59.08,-60.10,-66.93,-63.04
2024-12-31,13:43:28.506876,1530000000,1535000000,1000000.00,20,-75.79,-68.20,-61.90,-59.57,-65.69
2024-12-31,13:43:28.506876,1525000000,1530000000,1000000.00,20,-67.22,-64.56,-64.92,-67.64,-67.73
2024-12-31,13:43:28.506876,1535000000,1540000000,1000000.00,20,-55.96,-57.19,-58.61,-66.19,-56.97
2024-12-31,13:43:28.506876,1540000000,1545000000,1000000.00,20,-67.46,-64.24,-57.26,-60.79,-63.82
2024-12-31,13:43:28.506876,1550000000,1555000000,1000000.00,20,-60.96,-60.75,-57.30,-62.60,-63.39
2024-12-31,13:43:28.506876,1545000000,1550000000,1000000.00,20,-64.15,-62.58,-54.88,-54.91,-57.97
2024-12-31,13:43:28.506876,1555000000,1560000000,1000000.00,20,-57.34,-56.15,-55.50,-54.17,-57.49
2024-12-31,13:43:28.506876,1560000000,1565000000,1000000.00,20,-68.65,-63.22,-62.49,-64.46,-70.65
2024-12-31,13:43:28.506876,1570000000,1575000000,1000000.00,20,-54.12,-59.76,-64.07,-60.47,-55.42
2024-12-31,13:43:28.506876,1565000000,1570000000,1000000.00,20,-59.02,-64.88,-70.41,-66.42,-69.65
2024-12-31,13:43:28.506876,1575000000,1580000000,1000000.00,20,-58.31,-56.89,-59.51,-63.70,-63.45
2024-12-31,13:43:28.506876,1580000000,1585000000,1000000.00,20,-58.27,-66.35,-64.53,-68.06,-71.99
2024-12-31,13:43:28.506876,1590000000,1595000000,1000000.00,20,-66.29,-70.18,-66.15,-59.72,-56.99
2024-12-31,13:43:28.506876,1585000000,1590000000,1000000.00,20,-63.57,-59.32,-60.80,-68.95,-59.03
2024-12-31,13:43:28.506876,1595000000,1600000000,1000000.00,20,-55.09,-71.84,-61.28,-60.43,-57.28
2024-12-31,13:43:28.506876,1600000000,1605000000,1000000.00,20,-63.86,-65.13,-60.69,-69.44,-60.63
2024-12-31,13:43:28.506876,1610000000,1615000000,1000000.00,20,-58.64,-52.80,-54.66,-59.35,-67.02
2024-12-31,13:43:28.506876,1605000000,1610000000,1000000.00,20,-54.76,-61.50,-72.05,-60.74,-60.68
2024-12-31,13:43:28.506876,1615000000,1620000000,1000000.00,20,-56.41,-52.45,-50.92,-58.56,-66.18
2024-12-31,13:43:28.506876,1620000000,1625000000,1000000.00,20,-55.07,-63.71,-55.19,-52.48,-53.31
2024-12-31,13:43:28.506876,1630000000,1635000000,1000000.00,20,-63.49,-58.90,-56.41,-61.84,-66.20
2024-12-31,13:43:28.506876,1625000000,1630000000,1000000.00,20,-65.82,-55.55,-53.66,-52.67,-51.96
2024-12-31,13:43:28.506876,1635000000,1640000000,1000000.00,20,-67.76,-70.80,-60.43,-57.84,-60.12
2024-12-31,13:43:28.506876,1640000000,1645000000,1000000.00,20,-65.63,-58.60,-55.66,-56.79,-63.44
2024-12-31,13:43:28.506876,1650000000,1655000000,1000000.00,20,-63.15,-61.71,-58.87,-55.23,-56.00
2024-12-31,13:43:28.506876,1645000000,1650000000,1000000.00,20,-56.73,-59.71,-60.65,-52.12,-53.61
2024-12-31,13:43:28.506876,1655000000,1660000000,1000000.00,20,-60.41,-58.36,-58.93,-57.63,-64.04
2024-12-31,13:43:28.506876,1660000000,1665000000,1000000.00,20,-54.98,-61.71,-64.66,-59.66,-55.97
2024-12-31,13:43:28.506876,1670000000,1675000000,1000000.00,20,-66.60,-74.40,-64.61,-60.68,-77.62
2024-12-31,13:43:28.506876,1665000000,1670000000,1000000.00,20,-68.24,-61.69,-56.01,-54.42,-56.12
2024-12-31,13:43:28.506876,1675000000,1680000000,1000000.00,20,-58.05,-52.57,-52.56,-53.87,-58.65
2024-12-31,13:43:28.506876,1680000000,1685000000,1000000.00,20,-60.76,-68.61,-59.74,-61.00,-56.02
2024-12-31,13:43:28.506876,1690000000,1695000000,1000000.00,20,-54.68,-54.79,-62.86,-68.80,-62.81
2024-12-31,13:43:28.506876,1685000000,1690000000,1000000.00,20,-63.20,-70.94,-70.47,-68.12,-60.46
2024-12-31,13:43:28.506876,1695000000,1700000000,1000000.00,20,-61.78,-60.25,-55.04,-59.17,-75.33
2024-12-31,13:43:28.506876,1700000000,1705000000,1000000.00,20,-57.14,-55.78,-59.43,-61.27,-60.55
2024-12-31,13:43:28.506876,1710000000,1715000000,1000000.00,20,-62.25,-61.94,-61.45,-80.19,-66.10
2024-12-31,13:43:28.506876,1705000000,1710000000,1000000.00,20,-61.83,-60.55,-61.14,-61.53,-60.94
2024-12-31,13:43:28.506876,1715000000,1720000000,1000000.00,20,-58.03,-57.42,-62.39,-54.75,-59.49
2024-12-31,13:43:28.506876,1720000000,1725000000,1000000.00,20,-55.61,-53.86,-62.16,-62.20,-56.36
2024-12-31,13:43:28.506876,1730000000,1735000000,1000000.00,20,-56.91,-57.90,-62.84,-68.29,-61.55
2024-12-31,13:43:28.506876,1725000000,1730000000,1000000.00,20,-59.92,-57.71,-58.58,-61.68,-65.84
2024-12-31,13:43:28.506876,1735000000,1740000000,1000000.00,20,-58.72,-62.00,-65.70,-58.08,-60.11
2024-12-31,13:43:28.506876,1740000000,1745000000,1000000.00,20,-64.68,-64.62,-58.70,-56.07,-62.93
2024-12-31,13:43:28.506876,1750000000,1755000000,1000000.00,20,-65.45,-59.16,-55.23,-54.64,-56.72
2024-12-31,13:43:28.506876,1745000000,1750000000,1000000.00,20,-59.15,-57.74,-53.90,-53.82,-56.73
2024-12-31,13:43:28.506876,1755000000,1760000000,1000000.00,20,-55.96,-64.83,-59.05,-56.22,-69.89
2024-12-31,13:43:28.506876,1760000000,1765000000,1000000.00,20,-59.98,-61.68,-73.88,-57.47,-56.66
2024-12-31,13:43:28.506876,1770000000,1775000000,1000000.00,20,-53.37,-55.45,-64.08,-59.66,-63.54
2024-12-31,13:43:28.506876,1765000000,1770000000,1000000.00,20,-66.16,-59.17,-59.94,-66.95,-63.71
2024-12-31,13:43:28.506876,1775000000,1780000000,1000000.00,20,-67.31,-71.61,-63.21,-64.77,-64.08
2024-12-31,13:43:28.506876,1780000000,1785000000,1000000.00,20,-65.24,-59.84,-57.72,-53.42,-52.25
2024-12-31,13:43:28.506876,1790000000,1795000000,1000000.00,20,-58.55,-62.87,-67.37,-58.37,-54.92
2024-12-31,13:43:28.506876,1785000000,1790000000,1000000.00,20,-52.71,-55.21,-59.82,-66.68,-52.91
2024-12-31,13:43:28.506876,1795000000,1800000000,1000000.00,20,-73.38,-65.34,-61.54,-60.97,-69.41
2024-12-31,13:43:28.506876,1800000000,1805000000,1000000.00,20,-62.54,-63.16,-60.51,-59.81,-62.23
2024-12-31,13:43:28.506876,1810000000,1815000000,1000000.00,20,-57.97,-61.58,-59.11,-59.11,-56.64
2024-12-31,13:43:28.506876,1805000000,1810000000,1000000.00,20,-55.88,-58.63,-58.69,-66.69,-58.58
2024-12-31,13:43:28.506876,1815000000,1820000000,1000000.00,20,-64.41,-57.64,-60.19,-58.18,-58.82
2024-12-31,13:43:28.506876,1820000000,1825000000,1000000.00,20,-72.84,-55.68,-53.69,-66.51,-56.79
2024-12-31,13:43:28.506876,1830000000,1835000000,1000000.00,20,-53.20,-57.52,-56.46,-52.91,-53.30
2024-12-31,13:43:28.506876,1825000000,1830000000,1000000.00,20,-55.35,-59.58,-57.23,-64.16,-63.18
2024-12-31,13:43:28.506876,1835000000,1840000000,1000000.00,20,-56.70,-57.35,-57.38,-63.17,-71.67
2024-12-31,13:43:28.506876,1840000000,1845000000,1000000.00,20,-61.99,-64.66,-68.59,-58.67,-53.91
2024-12-31,13:43:28.506876,1850000000,1855000000,1000000.00,20,-53.82,-56.79,-59.06,-54.67,-58.75
2024-12-31,13:43:28.506876,1845000000,1850000000,1000000.00,20,-61.25,-60.22,-59.54,-60.69,-67.66
2024-12-31,13:43:28.506876,1855000000,1860000000,1000000.00,20,-62.84,-62.40,-59.15,-59.42,-60.33
2024-12-31,13:43:28.506876,1860000000,1865000000,1000000.00,20,-54.38,-55.52,-62.61,-63.48,-65.87
2024-12-31,13:43:28.506876,1870000000,1875000000,1000000.00,20,-51.09,-56.86,-62.33,-60.24,-65.71
2024-12-31,13:43:28.506876,1865000000,1870000000,1000000.00,20,-61.53,-58.50,-57.77,-59.03,-56.96
2024-12-31,13:43:28.506876,1875000000,1880000000,1000000.00,20,-69.53,-60.34,-64.09,-61.68,-60.24
2024-12-31,13:43:28.506876,1880000000,1885000000,1000000.00,20,-61.53,-58.04,-61.24,-61.10,-62.86
2024-12-31,13:43:28.506876,1890000000,1895000000,1000000.00,20,-54.78,-55.80,-59.39,-57.41,-57.24
2024-12-31,13:43:28.506876,1885000000,1890000000,1000000.00,20,-56.04,-53.60,-52.27,-55.41,-56.58
2024-12-31,13:43:28.506876,1895000000,1900000000,1000000.00,20,-55.40,-53.44,-57.03,-64.53,-63.47
2024-12-31,13:43:28.506876,1900000000,1905000000,1000000.00,20,-61.40,-62.10,-57.22,-64.53,-66.04
2024-12-31,13:43:28.506876,1910000000,1915000000,1000000.00,20,-62.82,-57.04,-56.73,-62.93,-66.17
2024-12-31,13:43:28.506876,1905000000,1910000000,1000000.00,20,-59.18,-58.87,-56.01,-59.96,-65.59
2024-12-31,13:43:28.506876,1915000000,1920000000,1000000.00,20,-59.18,-60.62,-62.42,-66.84,-60.21
2024-12-31,13:43:28.506876,1920000000,1925000000,1000000.00,20,-59.14,-55.27,-58.39,-62.71,-60.34
2024-12-31,13:43:28.506876,1930000000,1935000000,1000000.00,20,-63.57,-71.36,-66.17,-66.26,-56.79
2024-12-31,13:43:28.506876,1925000000,1930000000,1000000.00,20,-63.75,-57.24,-54.36,-69.42,-58.61
2024-12-31,13:43:28.506876,1935000000,1940000000,1000000.00,20,-62.07,-58.41,-58.66,-75.63,-63.35
2024-12-31,13:43:28.506876,1940000000,1945000000,1000000.00,20,-62.25,-70.42,-69.95,-77.48,-75.03
2024-12-31,13:43:28.506876,1950000000,1955000000,1000000.00,20,-76.32,-59.03,-64.99,-57.99,-56.56
2024-12-31,13:43:28.506876,1945000000,1950000000,1000000.00,20,-59.44,-59.69,-56.69,-58.87,-59.44
2024-12-31,13:43:28.506876,1955000000,1960000000,1000000.00,20,-58.06,-55.70,-58.49,-77.31,-56.32
2024-12-31,13:43:28.506876,1960000000,1965000000,1000000.00,20,-55.89,-73.58,-61.90,-63.68,-67.41
2024-12-31,13:43:28.506876,1970000000,1975000000,1000000.00,20,-60.91,-57.89,-56.55,-61.89,-63.10
2024-12-31,13:43:28.506876,1965000000,1970000000,1000000.00,20,-51.87,-56.07,-54.02,-60.88,-62.23
2024-12-31,13:43:28.506876,1975000000,1980000000,1000000.00,20,-56.58,-55.83,-57.73,-60.83,-71.66
2024-12-31,13:43:28.506876,1980000000,1985000000,1000000.00,20,-69.52,-64.72,-58.35,-53.14,-53.35
2024-12-31,13:43:28.506876,1990000000,1995000000,1000000.00,20,-58.46,-68.40,-60.34,-65.64,-61.38
2024-12-31,13:43:28.506876,1985000000,1990000000,1000000.00,20,-63.51,-60.76,-69.78,-61.01,-54.55
2024-12-31,13:43:28.506876,1995000000,2000000000,1000000.00,20,-71.96,-65.89,-60.91,-59.74,-55.25
2024-12-31,13:43:28.506876,2000000000,2005000000,1000000.00,20,-64.36,-66.75,-59.02,-70.15,-77.06
2024-12-31,13:43:28.506876,2010000000,2015000000,1000000.00,20,-73.20,-67.90,-66.52,-58.49,-61.49
2024-12-31,13:43:28.506876,2005000000,2010000000,1000000.00,20,-73.71,-63.42,-59.36,-66.04,-75.24
2024-12-31,13:43:28.506876,2015000000,2020000000,1000000.00,20,-65.10,-62.91,-64.90,-64.38,-66.55
2024-12-31,13:43:28.506876,2020000000,2025000000,1000000.00,20,-58.81,-56.46,-55.49,-58.90,-73.15
2024-12-31,13:43:28.506876,2030000000,2035000000,1000000.00,20,-56.34,-65.15,-69.26,-59.82,-61.74
2024-12-31,13:43:28.506876,2025000000,2030000000,1000000.00,20,-61.75,-59.64,-57.35,-59.34,-56.99
2024-12-31,13:43:28.506876,2035000000,2040000000,1000000.00,20,-65.87,-68.40,-63.96,-61.68,-63.21
2024-12-31,13:43:28.506876,2040000000,2045000000,1000000.00,20,-64.63,-56.35,-56.36,-62.10,-58.20
2024-12-31,13:43:28.506876,2050000000,2055000000,1000000.00,20,-67.29,-60.24,-59.93,-70.03,-62.78
2024-12-31,13:43:28.506876,2045000000,2050000000,1000000.00,20,-60.57,-63.36,-59.48,-56.02,-57.36
2024-12-31,13:43:28.506876,2055000000,2060000000,1000000.00,20,-60.75,-60.35,-66.64,-58.32,-58.51
2024-12-31,13:43:28.506876,2060000000,2065000000,1000000.00,20,-60.31,-63.60,-75.15,-58.84,-56.46
2024-12-31,13:43:28.506876,2070000000,2075000000,1000000.00,20,-58.43,-53.23,-52.97,-58.42,-59.48
2024-12-31,13:43:28.506876,2065000000,2070000000,1000000.00,20,-53.68,-56.59,-77.58,-61.73,-62.19
2024-12-31,13:43:28.506876,2075000000,2080000000,1000000.00,20,-61.27,-73.69,-70.43,-60.66,-62.92
2024-12-31,13:43:28.506876,2080000000,2085000000,1000000.00,20,-52.02,-54.77,-58.66,-62.65,-60.40
2024-12-31,13:43:28.506876,2090000000,2095000000,1000000.00,20,-63.65,-67.32,-67.91,-60.38,-58.19
2024-12-31,13:43:28.506876,2085000000,2090000000,1000000.00,20,-54.10,-57.85,-58.09,-58.00,-56.53
2024-12-31,13:43:28.506876,2095000000,2100000000,1000000.00,20,-63.70,-65.85,-64.49,-62.00,-56.00
2024-12-31,13:43:28.506876,2100000000,2105000000,1000000.00,20,-63.03,-65.72,-56.33,-56.11,-66.40
2024-12-31,13:43:28.506876,2110000000,2115000000,1000000.00,20,-58.85,-60.72,-54.21,-55.09,-54.49
2024-12-31,13:43:28.506876,2105000000,2110000000,1000000.00,20,-62.37,-64.22,-71.59,-67.96,-64.78
2024-12-31,13:43:28.506876,2115000000,2120000000,1000000.00,20,-64.66,-66.76,-67.49,-60.02,-60.07
2024-12-31,13:43:28.506876,2120000000,2125000000,1000000.00,20,-65.07,-63.52,-55.83,-58.88,-68.89
2024-12-31,13:43:28.506876,2130000000,2135000000,1000000.00,20,-56.76,-54.35,-60.80,-66.90,-72.35
2024-12-31,13:43:28.506876,2125000000,2130000000,1000000.00,20,-62.15,-62.36,-66.53,-54.90,-52.93
2024-12-31,13:43:28.506876,2135000000,2140000000,1000000.00,20,-58.92,-56.90,-56.67,-55.61,-54.19
2024-12-31,13:43:28.506876,2140000000,2145000000,1000000.00,20,-63.22,-60.00,-53.82,-53.87,-60.37
2024-12-31,13:43:28.506876,2150000000,2155000000,1000000.00,20,-57.99,-77.54,-56.55,-56.56,-60.96
2024-12-31,13:43:28.506876,2145000000,2150000000,1000000.00,20,-64.08,-58.85,-57.17,-56.14,-58.30
2024-12-31,13:43:28.506876,2155000000,2160000000,1000000.00,20,-62.68,-65.23,-58.59,-57.52,-64.77
2024-12-31,13:43:28.506876,2160000000,2165000000,1000000.00,20,-62.37,-66.81,-57.15,-58.01,-62.29
2024-12-31,13:43:28.506876,2170000000,2175000000,1000000.00,20,-57.71,-57.91,-60.61,-61.19,-57.72
